00001551,_onto_nodes,00000149
00034368,_onto_nodes,00000111
00001686,_hypernym,00002954
00027419,_onto_nodes,00000020
00035693,_hypernym,00001153
00028513,_hypernym,00002206
00001130,_onto_nodes,00000101
00024311,_onto_nodes,00000092
00000367,_onto_nodes,00000030
00023529,_antonym,00002628
00039760,_onto_nodes,00000148
00036066,_onto_nodes,00000027
00030992,_hypernym,00000965
00033298,_hypernym,00002106
00011621,_hypernym,00003295
00024404,_hypernym,00005328
00008747,_onto_nodes,00000027
00007478,_onto_nodes,00000020
00004313,_hypernym,00000616
00038054,_modifies_noun,00001070
00038251,_onto_nodes,00000027
00020226,_onto_nodes,00000150
00029107,_onto_nodes,00000173
00017502,_hypernym,00002063
00030289,_onto_nodes,00000028
00038632,_hypernym,00001630
00012458,_onto_nodes,00000027
00011023,_hypernym,00001627
00024850,_hypernym,00000233
00024330,_onto_nodes,00000028
00014709,_onto_nodes,00000027
00031272,_onto_nodes,00000101
00036199,_hypernym,00012149
00022315,_hypernym,00000662
00016978,_onto_nodes,00000027
00015715,_modifies_noun,00000652
00009228,_attributes,00006351
00002101,_modifies_noun,00000923
00007893,_onto_nodes,00000131
00010916,_onto_nodes,00000037
00032898,_onto_nodes,00000149
00036378,_hypernym,00000073
00008867,_antonym,00009723
00003662,_antonym,00003468
00028432,_hypernym,00010729
00005997,_meronym,00001471
00027102,_onto_nodes,00000037
00008641,_hypernym,00005294
00016954,_hypernym,00000975
00015706,_modifies_noun,00000387
00003900,_onto_nodes,00000171
00033823,_onto_nodes,00000062
00003535,_hypernym,00000858
00016265,_hypernym,00001423
00035252,_onto_nodes,00000148
00007803,_onto_nodes,00000027
00033671,_attributes,00008024
00008846,_hypernym,00013028
00026279,_onto_nodes,00000111
00020740,_hypernym,00005334
00025741,_onto_nodes,00000037
00015063,_hypernym,00003475
00016873,_onto_nodes,00000150
00008282,_hypernym,00001776
00009988,_hypernym,00000183
00018615,_onto_nodes,00000053
00028011,_attributes,00026455
00035257,_hypernym,00004291
00008924,_hypernym,00001642
00023591,_hypernym,00004645
00039033,_modifies_noun,00034384
00004808,_antonym,00006348
00014823,_onto_nodes,00000150
00037018,_hypernym,00000196
00004955,_hypernym,00007290
00000483,_also_see,00008482
00004135,_modifies_noun,00000387
00002411,_antonym,00000248
00000541,_antonym,00004527
00021154,_onto_nodes,00000173
00034178,_onto_nodes,00000106
00000555,_onto_nodes,00000030
00035055,_verb,00003295
00011242,_modifies_noun,00000196
00007326,_onto_nodes,00000015
00036808,_hypernym,00007841
00037692,_hypernym,00003316
00010199,_onto_nodes,00000100
00028717,_hypernym,00003003
00018058,_modifies_noun,00012149
00002315,_antonym,00001192
00034535,_hypernym,00003295
00027819,_onto_nodes,00000101
00019944,_onto_nodes,00000020
00000206,_meronym,00000357
00023053,_hypernym,00000134
00020023,_also_see,00020021
00004176,_onto_nodes,00000150
00026521,_hypernym,00000196
00005820,_onto_nodes,00000092
00035032,_hypernym,00006451
00021253,_hypernym,00003871
00005243,_hypernym,00004374
00004053,_onto_nodes,00000059
00038411,_modifies_noun,00000196
00034993,_onto_nodes,00000027
00004572,_onto_nodes,00000092
00036742,_onto_nodes,00000053
00030917,_onto_nodes,00000028
00010122,_attributes,00003524
00028341,_onto_nodes,00000012
00012508,_onto_nodes,00000186
00015507,_onto_nodes,00000062
00024998,_hypernym,00003871
00010314,_onto_nodes,00000062
00027289,_onto_nodes,00000031
00010309,_modifies_noun,00000748
00016353,_hypernym,00003288
00012738,_hypernym,00009140
00002379,_antonym,00002609
00000846,_onto_nodes,00000026
00021304,_hypernym,00004729
00031774,_hypernym,00004430
00031629,_hypernym,00000183
00015094,_onto_nodes,00000106
00027551,_hypernym,00003136
00014836,_hypernym,00012567
00030183,_hypernym,00003871
00008554,_hypernym,00000183
00034702,_modifies_noun,00028375
00000471,_hypernym,00001070
00003637,_antonym,00003319
00022776,_modifies_noun,00001500
00006865,_onto_nodes,00000101
00032463,_hypernym,00004430
00003130,_hypernym,00007136
00009290,_modifies_noun,00000652
00003619,_onto_nodes,00000037
00010202,_onto_nodes,00000029
00001004,_antonym,00000060
00028015,_modifies_noun,00000923
00035247,_hypernym,00010794
00018889,_hypernym,00003295
00039437,_onto_nodes,00000052
00000186,_hypernym,00000395
00026830,_onto_nodes,00000027
00031549,_hypernym,00000744
00027310,_hypernym,00003406
00002235,_antonym,00001113
00032776,_hypernym,00006103
00023550,_antonym,00004834
00008131,_onto_nodes,00000027
00019843,_hypernym,00000940
00009312,_hypernym,00002125
00022645,_onto_nodes,00000011
00001011,_onto_nodes,00000214
00014689,_hypernym,00000196
00022176,_onto_nodes,00000035
00034266,_onto_nodes,00000062
00025522,_onto_nodes,00000092
00023065,_onto_nodes,00000027
00002673,_onto_nodes,00000037
00020280,_hypernym,00000940
00005995,_onto_nodes,00000027
00037462,_onto_nodes,00000020
00024928,_hypernym,00000492
00023102,_onto_nodes,00000092
00012406,_modifies_noun,00000196
00018750,_onto_nodes,00000027
00027013,_hypernym,00008528
00011945,_onto_nodes,00000183
00030149,_onto_nodes,00000027
00001315,_onto_nodes,00000150
00027830,_onto_nodes,00000186
00020854,_also_see,00020852
00039481,_onto_nodes,00000020
00028161,_hypernym,00003345
00030138,_onto_nodes,00000186
00022051,_also_see,00006138
00023499,_hypernym,00000196
00013769,_modifies_noun,00000387
00002784,_onto_nodes,00000055
00013939,_modifies_noun,00001925
00017577,_modifies_noun,00000183
00024356,_onto_nodes,00000007
00006625,_also_see,00007890
00017508,_onto_nodes,00000101
00015272,_onto_nodes,00000079
00013514,_meronym,00013521
00031970,_onto_nodes,00000027
00038382,_onto_nodes,00000020
00037625,_onto_nodes,00000062
00039253,_onto_nodes,00000020
00002249,_antonym,00000113
00014155,_meronym,00007507
00000940,_onto_nodes,00000020
00008139,_hypernym,00000475
00005193,_hypernym,00003345
00028570,_onto_nodes,00000173
00006977,_modifies_noun,00000923
00025114,_meronym,00005728
00034929,_hypernym,00011184
00031735,_onto_nodes,00000173
00021893,_onto_nodes,00000173
00035227,_onto_nodes,00000027
00020274,_hypernym,00001856
00001900,_onto_nodes,00000027
00026451,_onto_nodes,00000111
00016523,_modifies_noun,00007440
00016646,_onto_nodes,00000007
00005961,_onto_nodes,00000058
00019450,_onto_nodes,00000092
00008128,_hypernym,00000183
00024990,_onto_nodes,00000037
00020090,_modifies_noun,00012149
00019790,_modifies_noun,00000196
00025957,_onto_nodes,00000037
00039889,_hypernym,00002954
00037362,_onto_nodes,00000187
00024993,_onto_nodes,00000037
00003509,_onto_nodes,00000084
00020822,_hypernym,00018651
00006103,_hypernym,00000878
00026125,_hypernym,00003871
00014170,_hypernym,00003288
00026639,_onto_nodes,00000186
00029366,_onto_nodes,00000173
00021409,_onto_nodes,00000092
00032270,_onto_nodes,00000101
00010858,_hypernym,00004448
00025036,_onto_nodes,00000037
00022226,_hypernym,00008324
00018773,_onto_nodes,00000027
00007798,_onto_nodes,00000028
00033595,_onto_nodes,00000031
00035461,_modifies_noun,00000652
00025019,_onto_nodes,00000037
00025484,_onto_nodes,00000027
00039530,_hypernym,00013290
00013183,_antonym,00013182
00009608,_hypernym,00001644
00035704,_modifies_noun,00012149
00002637,_onto_nodes,00000101
00029358,_hypernym,00003165
00036763,_modifies_noun,00000196
00039834,_onto_nodes,00000007
00035825,_hypernym,00007134
00001382,_antonym,00001381
00019033,_hypernym,00000259
00010200,_hypernym,00000196
00016798,_onto_nodes,00000101
00023897,_onto_nodes,00000173
00032904,_hypernym,00001857
00031591,_modifies_noun,00000196
00019079,_onto_nodes,00000055
00011314,_onto_nodes,00000123
00003772,_onto_nodes,00000020
00037333,_onto_nodes,00000026
00029181,_onto_nodes,00000020
00014317,_onto_nodes,00000037
00017376,_also_see,00017374
00030246,_onto_nodes,00000079
00007970,_onto_nodes,00000003
00039967,_modifies_noun,00000744
00004834,_antonym,00023550
00029059,_hypernym,00002120
00020152,_hypernym,00001166
00013834,_modifies_noun,00000923
00009042,_modifies_noun,00000652
00007004,_modifies_noun,00000652
00037783,_onto_nodes,00000079
00006696,_onto_nodes,00000028
00031734,_hypernym,00020489
00002451,_onto_nodes,00000101
00015386,_onto_nodes,00000027
00029851,_onto_nodes,00000154
00033497,_hypernym,00008402
00012863,_onto_nodes,00000092
00012679,_hypernym,00000245
00000167,_modifies_noun,00000183
00012280,_onto_nodes,00000150
00025184,_hypernym,00000233
00027584,_onto_nodes,00000092
00035762,_onto_nodes,00000037
00029472,_hypernym,00003165
00013656,_hypernym,00012149
00007637,_onto_nodes,00000020
00039234,_onto_nodes,00000111
00020304,_onto_nodes,00000092
00010385,_hypernym,00003139
00023269,_modifies_noun,00012149
00035992,_onto_nodes,00000149
00038859,_onto_nodes,00000150
00009933,_onto_nodes,00000027
00004874,_onto_nodes,00000027
00032882,_onto_nodes,00000037
00009750,_hypernym,00018525
00023682,_hypernym,00000940
00026231,_onto_nodes,00000101
00037537,_hypernym,00025319
00019626,_hypernym,00005489
00023974,_hypernym,00007522
00033372,_modifies_noun,00000923
00015483,_modifies_noun,00012149
00028805,_hypernym,00002971
00013784,_modifies_noun,00000387
00007132,_onto_nodes,00000143
00028303,_onto_nodes,00000027
00000202,_onto_nodes,00000101
00029777,_onto_nodes,00000173
00019984,_hypernym,00006007
00021642,_hypernym,00000816
00021613,_onto_nodes,00000214
00033149,_onto_nodes,00000037
00039602,_onto_nodes,00000062
00036055,_hypernym,00035368
00031282,_onto_nodes,00000111
00023853,_hypernym,00004066
00012259,_hypernym,00003501
00024864,_hypernym,00000233
00022790,_onto_nodes,00000027
00034083,_hypernym,00004434
00033937,_onto_nodes,00000011
00034188,_attributes,00004854
00010408,_hypernym,00005773
00027611,_onto_nodes,00000023
00031685,_modifies_noun,00000748
00007931,_modifies_noun,00000196
00001764,_onto_nodes,00000027
00039944,_onto_nodes,00000052
00033373,_hypernym,00000397
00022387,_onto_nodes,00000052
00020608,_onto_nodes,00000092
00031078,_onto_nodes,00000053
00038414,_attributes,00004273
00003780,_onto_nodes,00000052
00025762,_onto_nodes,00000037
00006840,_onto_nodes,00000027
00004381,_onto_nodes,00000047
00014737,_modifies_noun,00000923
00013660,_hypernym,00003389
00023345,_hypernym,00017910
00020815,_hypernym,00007440
00033233,_hypernym,00002997
00014954,_onto_nodes,00000149
00012353,_modifies_noun,00000387
00015667,_onto_nodes,00000053
00021732,_meronym,00003045
00008751,_onto_nodes,00000027
00011560,_onto_nodes,00000169
00017366,_hypernym,00038001
00017279,_onto_nodes,00000027
00006405,_onto_nodes,00000149
00001994,_onto_nodes,00000027
00020938,_onto_nodes,00000028
00022377,_hypernym,00010729
00031532,_hypernym,00016169
00019891,_onto_nodes,00000027
00007241,_hypernym,00004224
00025634,_hypernym,00000748
00034280,_hypernym,00023927
00030466,_onto_nodes,00000123
00027213,_hypernym,00000015
00000465,_onto_nodes,00000027
00026372,_onto_nodes,00000173
00001897,_hypernym,00000923
00032085,_onto_nodes,00000111
00019838,_hypernym,00002371
00038538,_hypernym,00002935
00002750,_onto_nodes,00000052
00038506,_onto_nodes,00000044
00019317,_onto_nodes,00000037
00035115,_onto_nodes,00000027
00006435,_modifies_noun,00008402
00036275,_onto_nodes,00000149
00021133,_onto_nodes,00000173
00013506,_onto_nodes,00000003
00018414,_modifies_noun,00000652
00007986,_modifies_noun,00000196
00032877,_hypernym,00004354
00011513,_onto_nodes,00000183
00012274,_onto_nodes,00000049
00020717,_onto_nodes,00000020
00038838,_hypernym,00011717
00021558,_onto_nodes,00000150
00022570,_hypernym,00000073
00033785,_onto_nodes,00000027
00025070,_hypernym,00000233
00001250,_hypernym,00002349
00028133,_modifies_noun,00000652
00000255,_onto_nodes,00000044
00021877,_hypernym,00019410
00005572,_hypernym,00004053
00020930,_hypernym,00000859
00012900,_modifies_noun,00000196
00014060,_onto_nodes,00000101
00026567,_onto_nodes,00000149
00009691,_onto_nodes,00000027
00011022,_antonym,00005294
00036738,_hypernym,00000148
00000102,_onto_nodes,00000111
00033850,_verb,00004918
00036002,_hypernym,00035436
00039961,_hypernym,00004474
00025583,_also_see,00021163
00000751,_hypernym,00002063
00032965,_onto_nodes,00000044
00000247,_antonym,00000525
00016480,_meronym,00004273
00006301,_onto_nodes,00000028
00008938,_hypernym,00009181
00027201,_hypernym,00003088
00006553,_onto_nodes,00000029
00019009,_onto_nodes,00000123
00007833,_hypernym,00000290
00033470,_hypernym,00016775
00011344,_onto_nodes,00000092
00028711,_modifies_noun,00000652
00019185,_hypernym,00019165
00018182,_modifies_noun,00000748
00020407,_onto_nodes,00000195
00007969,_hypernym,00000848
00020152,_onto_nodes,00000166
00024258,_hypernym,00004500
00006155,_hypernym,00000196
00006187,_hypernym,00001973
00002608,_modifies_noun,00003874
00031102,_hypernym,00001857
00000209,_onto_nodes,00000092
00002697,_also_see,00001159
00001286,_hypernym,00000183
00037170,_hypernym,00000492
00019785,_hypernym,00000165
00009140,_hypernym,00009192
00021421,_antonym,00001146
00032957,_modifies_noun,00000652
00036198,_hypernym,00005941
00006437,_hypernym,00007155
00001960,_onto_nodes,00000030
00033078,_onto_nodes,00000101
00005431,_onto_nodes,00000133
00038113,_onto_nodes,00000186
00005020,_onto_nodes,00000027
00013068,_hypernym,00003295
00017112,_onto_nodes,00000027
00003754,_hypernym,00004035
00023526,_onto_nodes,00000030
00036787,_verb,00010794
00018373,_onto_nodes,00000079
00032840,_modifies_noun,00000923
00037816,_hypernym,00000652
00026554,_hypernym,00002349
00010672,_onto_nodes,00000149
00007791,_hypernym,00007778
00034794,_onto_nodes,00000037
00025208,_hypernym,00003871
00012771,_onto_nodes,00000169
00013814,_onto_nodes,00000106
00027945,_onto_nodes,00000020
00023607,_onto_nodes,00000027
00031610,_onto_nodes,00000173
00004813,_hypernym,00000396
00001793,_onto_nodes,00000020
00009530,_onto_nodes,00000029
00028509,_onto_nodes,00000035
00028355,_antonym,00001581
00010058,_hypernym,00001973
00003271,_onto_nodes,00000007
00033656,_onto_nodes,00000029
00040054,_onto_nodes,00000092
00038675,_hypernym,00003281
00005628,_hypernym,00000652
00018914,_onto_nodes,00000149
00012036,_onto_nodes,00000124
00007876,_onto_nodes,00000020
00000325,_antonym,00000323
00009343,_onto_nodes,00000052
00021976,_hypernym,00001856
00040169,_meronym,00001246
00035093,_hypernym,00012149
00020339,_onto_nodes,00000066
00021747,_hypernym,00003345
00036590,_modifies_noun,00000744
00033938,_hypernym,00002954
00017681,_hypernym,00001857
00020868,_onto_nodes,00000011
00026324,_modifies_noun,00000923
00033988,_onto_nodes,00000169
00014645,_modifies_noun,00000196
00035863,_also_see,00005637
00032864,_modifies_noun,00000748
00008292,_modifies_noun,00000748
00015047,_onto_nodes,00000055
00005991,_hypernym,00004374
00000709,_hypernym,00003282
00029924,_onto_nodes,00000173
00020379,_modifies_noun,00000652
00017328,_modifies_noun,00000652
00018814,_onto_nodes,00000101
00015401,_meronym,00005155
00000694,_hypernym,00001070
00022391,_onto_nodes,00000101
00021257,_hypernym,00003463
00007915,_hypernym,00002484
00002340,_onto_nodes,00000004
00016704,_onto_nodes,00000027
00000529,_antonym,00000559
00035308,_hypernym,00006681
00010115,_onto_nodes,00000015
00010440,_hypernym,00000196
00001352,_onto_nodes,00000101
00029612,_onto_nodes,00000173
00004611,_hypernym,00001973
00016673,_modifies_noun,00000196
00009624,_hypernym,00003052
00033475,_onto_nodes,00000092
00033842,_modifies_noun,00000196
00020542,_modifies_noun,00000652
00016974,_onto_nodes,00000027
00021295,_onto_nodes,00000023
00034467,_hypernym,00003057
00011023,_meronym,00000231
00039732,_hypernym,00001067
00002684,_antonym,00003610
00016791,_hypernym,00005307
00040077,_hypernym,00001959
00030725,_onto_nodes,00000027
00013405,_modifies_noun,00012149
00028409,_hypernym,00003406
00012184,_hypernym,00007121
00020032,_hypernym,00013028
00022350,_antonym,00022349
00003210,_modifies_noun,00002968
00030492,_hypernym,00001856
00030491,_hypernym,00000261
00003514,_onto_nodes,00000062
00008034,_modifies_noun,00000183
00031184,_hypernym,00004689
00001388,_hypernym,00003534
00015275,_onto_nodes,00000037
00020087,_onto_nodes,00000029
00031766,_hypernym,00003288
00035490,_onto_nodes,00000053
00012330,_onto_nodes,00000027
00010014,_onto_nodes,00000101
00005235,_hypernym,00001929
00014975,_onto_nodes,00000007
00034210,_hypernym,00011159
00028552,_antonym,00001624
00001806,_onto_nodes,00000101
00014252,_hypernym,00012593
00004030,_onto_nodes,00000027
00033688,_hypernym,00001583
00033288,_hypernym,00000196
00010636,_onto_nodes,00000047
00039504,_onto_nodes,00000037
00006733,_onto_nodes,00000055
00001620,_modifies_noun,00000196
00014345,_hypernym,00006800
00004043,_hypernym,00003717
00028929,_hypernym,00012301
00034254,_modifies_noun,00000196
00010060,_hypernym,00012149
00020591,_hypernym,00003592
00029778,_onto_nodes,00000173
00011955,_onto_nodes,00000183
00021036,_onto_nodes,00000020
00016967,_hypernym,00002486
00033650,_hypernym,00004816
00007658,_hypernym,00000196
00001131,_antonym,00002257
00026305,_onto_nodes,00000173
00005616,_hypernym,00009475
00010498,_hypernym,00010963
00010622,_onto_nodes,00000052
00007995,_onto_nodes,00000173
00024000,_hypernym,00002349
00015037,_onto_nodes,00000011
00036372,_modifies_noun,00000923
00028813,_hypernym,00002758
00019367,_modifies_noun,00000387
00036487,_onto_nodes,00000029
00009682,_hypernym,00012683
00005001,_hypernym,00001502
00025110,_hypernym,00003057
00000615,_hypernym,00000616
00001918,_onto_nodes,00000101
00010289,_onto_nodes,00000111
00017696,_attributes,00005047
00019962,_modifies_noun,00012149
00002965,_onto_nodes,00000079
00000180,_also_see,00008699
00028863,_also_see,00028592
00000222,_onto_nodes,00000020
00019978,_hypernym,00000859
00013930,_hypernym,00003514
00006167,_hypernym,00000923
00039931,_modifies_noun,00000923
00034056,_onto_nodes,00000027
00023845,_onto_nodes,00000092
00016943,_hypernym,00003735
00007694,_onto_nodes,00000020
00028108,_onto_nodes,00000028
00008676,_hypernym,00000397
00034275,_hypernym,00008043
00000315,_meronym,00005044
00029877,_hypernym,00016169
00009452,_onto_nodes,00000123
00025764,_onto_nodes,00000037
00003526,_hypernym,00002484
00027819,_modifies_noun,00000923
00023854,_onto_nodes,00000021
00028567,_modifies_noun,00000923
00012495,_modifies_noun,00000923
00039085,_onto_nodes,00000055
00004735,_hypernym,00003295
00012007,_onto_nodes,00000062
00015222,_onto_nodes,00000027
00013671,_onto_nodes,00000020
00017429,_hypernym,00000183
00034251,_onto_nodes,00000026
00031071,_hypernym,00007764
00004181,_onto_nodes,00000028
00019920,_also_see,00019916
00018461,_hypernym,00002349
00001038,_onto_nodes,00000028
00020590,_hypernym,00009916
00039775,_hypernym,00009696
00027152,_onto_nodes,00000050
00019518,_modifies_noun,00012149
00023373,_onto_nodes,00000173
00028220,_modifies_noun,00000020
00029336,_hypernym,00005706
00018250,_onto_nodes,00000014
00022715,_onto_nodes,00000111
00018191,_onto_nodes,00000052
00030626,_onto_nodes,00000045
00024086,_onto_nodes,00000020
00031588,_onto_nodes,00000173
00030890,_onto_nodes,00000173
00019078,_onto_nodes,00000037
00035934,_onto_nodes,00000072
00031557,_hypernym,00002120
00009240,_modifies_noun,00000652
00021439,_onto_nodes,00000020
00038986,_hypernym,00000196
00032302,_hypernym,00006488
00035561,_hypernym,00011810
00013405,_onto_nodes,00000092
00008569,_onto_nodes,00000008
00014477,_onto_nodes,00000062
00036295,_onto_nodes,00000020
00024817,_onto_nodes,00000037
00022706,_onto_nodes,00000027
00019166,_onto_nodes,00000027
00028910,_hypernym,00012149
00001737,_onto_nodes,00000118
00016245,_onto_nodes,00000101
00022377,_onto_nodes,00000149
00023445,_onto_nodes,00000047
00014523,_hypernym,00000806
00039193,_onto_nodes,00000148
00002403,_modifies_noun,00000652
00018094,_hypernym,00007067
00032620,_meronym,00009753
00018622,_hypernym,00001799
00011523,_hypernym,00003139
00035584,_hypernym,00010743
00030292,_onto_nodes,00000029
00008804,_onto_nodes,00000053
00005166,_hypernym,00003139
00004055,_onto_nodes,00000059
00026439,_onto_nodes,00000026
00031192,_onto_nodes,00000173
00019553,_modifies_noun,00000387
00017494,_onto_nodes,00000150
00025195,_hypernym,00000750
00026343,_onto_nodes,00000173
00034585,_hypernym,00026440
00016654,_onto_nodes,00000111
00025227,_hypernym,00003871
00024990,_hypernym,00002340
00000277,_antonym,00000276
00033379,_onto_nodes,00000044
00017092,_onto_nodes,00000027
00005339,_hypernym,00000652
00005061,_onto_nodes,00000183
00012622,_modifies_noun,00000183
00003595,_modifies_noun,00000689
00034372,_modifies_noun,00000923
00032763,_onto_nodes,00000062
00024155,_hypernym,00002758
00032107,_onto_nodes,00000007
00027733,_hypernym,00003295
00022306,_modifies_noun,00000196
00017796,_onto_nodes,00000053
00003378,_onto_nodes,00000052
00000585,_hypernym,00007374
00005747,_onto_nodes,00000037
00010352,_onto_nodes,00000020
00011906,_onto_nodes,00000027
00005443,_onto_nodes,00000150
00003913,_onto_nodes,00000015
00036828,_onto_nodes,00000143
00012233,_hypernym,00000246
00013761,_modifies_noun,00012149
00017525,_hypernym,00001423
00016701,_hypernym,00003475
00029326,_hypernym,00003562
00035457,_hypernym,00001502
00002443,_modifies_noun,00000923
00027339,_onto_nodes,00000066
00012204,_onto_nodes,00000045
00001393,_hypernym,00007251
00027441,_hypernym,00000923
00007307,_hypernym,00000165
00020830,_hypernym,00003165
00021336,_hypernym,00004066
00014266,_onto_nodes,00000027
00010355,_onto_nodes,00000020
00033173,_onto_nodes,00000020
00018698,_onto_nodes,00000092
00036830,_modifies_noun,00000652
00027318,_onto_nodes,00000031
00026822,_hypernym,00000878
00006901,_hypernym,00001930
00022204,_onto_nodes,00000037
00033431,_hypernym,00033473
00013733,_modifies_noun,00012149
00024666,_onto_nodes,00000173
00005428,_modifies_noun,00000387
00034823,_onto_nodes,00000169
00037578,_onto_nodes,00000101
00022894,_hypernym,00001856
00006456,_onto_nodes,00000101
00007820,_onto_nodes,00000155
00033584,_onto_nodes,00000027
00010850,_hypernym,00007121
00027971,_hypernym,00003345
00009000,_hypernym,00000474
00014877,_onto_nodes,00000017
00007721,_onto_nodes,00000150
00024924,_hypernym,00003871
00004366,_hypernym,00001637
00018657,_onto_nodes,00000027
00035456,_onto_nodes,00000169
00037540,_hypernym,00000073
00011320,_modifies_noun,00000183
00021194,_hypernym,00003165
00029028,_hypernym,00002120
00004399,_hypernym,00000196
00039808,_onto_nodes,00000011
00001957,_onto_nodes,00000150
00028056,_onto_nodes,00000101
00031032,_modifies_noun,00001998
00030553,_antonym,00008464
00005314,_hypernym,00002192
00006718,_onto_nodes,00000086
00017984,_onto_nodes,00000020
00013942,_hypernym,00009354
00013528,_onto_nodes,00000052
00009516,_hypernym,00002954
00004119,_hypernym,00003552
00009348,_onto_nodes,00000169
00018174,_onto_nodes,00000108
00039718,_onto_nodes,00000020
00004486,_modifies_noun,00000923
00008433,_onto_nodes,00000061
00005531,_onto_nodes,00000143
00022213,_causative,00022215
00015886,_hypernym,00004327
00030586,_onto_nodes,00000028
00013943,_hypernym,00004796
00005185,_onto_nodes,00000062
00016645,_onto_nodes,00000055
00026227,_modifies_noun,00000196
00019566,_hypernym,00000859
00004584,_onto_nodes,00000015
00037087,_onto_nodes,00000027
00028045,_onto_nodes,00000027
00037740,_onto_nodes,00000149
00001727,_hypernym,00001588
00027034,_onto_nodes,00000052
00027357,_onto_nodes,00000027
00024761,_onto_nodes,00000037
00031585,_modifies_noun,00000923
00002767,_meronym,00001698
00022271,_hypernym,00000917
00037931,_onto_nodes,00000044
00003567,_onto_nodes,00000062
00037838,_hypernym,00006572
00032255,_onto_nodes,00000150
00028420,_hypernym,00004821
00033442,_onto_nodes,00000092
00013220,_onto_nodes,00000150
00037065,_hypernym,00000662
00018802,_onto_nodes,00000017
00011018,_hypernym,00012149
00004643,_hypernym,00011776
00034880,_hypernym,00000822
00033212,_onto_nodes,00000037
00013973,_hypernym,00001857
00033062,_hypernym,00005983
00036353,_hypernym,00006451
00035201,_onto_nodes,00000187
00026370,_hypernym,00001857
00009060,_meronym,00013847
00008939,_hypernym,00002385
00029732,_onto_nodes,00000153
00014382,_onto_nodes,00000028
00033022,_onto_nodes,00000079
00011941,_onto_nodes,00000095
00000180,_onto_nodes,00000101
00039030,_hypernym,00006301
00035447,_hypernym,00003295
00026934,_onto_nodes,00000027
00021557,_onto_nodes,00000023
00025225,_verb,00003295
00025276,_hypernym,00000233
00031657,_onto_nodes,00000092
00033627,_onto_nodes,00000027
00018954,_hypernym,00007897
00033992,_onto_nodes,00000150
00000531,_onto_nodes,00000044
00010581,_hypernym,00004291
00001930,_onto_nodes,00000028
00029961,_hypernym,00002189
00035435,_onto_nodes,00000037
00000507,_hypernym,00001992
00011606,_hypernym,00010794
00020727,_onto_nodes,00000092
00027633,_onto_nodes,00000047
00036485,_hypernym,00004992
